DATE        ,TIME            ,Steam Pressure Leaving Plant,Steam Flow Leaving the Plant,USU.Outside_Air_Temp ,USU.Facilities_Steam_Pressure 
6/25/2024,6:00:00 PM,90.77,12345.85,82.00,71.88
6/25/2024,5:00:00 PM,90.75,12488.69,82.53,71.87
6/25/2024,4:00:00 PM,90.78,12255.78,82.00,71.85
6/25/2024,3:00:00 PM,90.76,12347.02,83.04,70.88
6/25/2024,2:00:00 PM,90.78,12566.31,83.23,70.52
6/25/2024,1:00:00 PM,90.74,13383.02,84.70,70.53
6/25/2024,12:00:00 PM,90.71,14228.16,80.47,71.22
6/25/2024,11:00:00 AM,90.67,15241.28,74.17,71.92
6/25/2024,10:00:00 AM,90.66,15495.13,69.16,72.43
6/25/2024,9:00:00 AM,90.67,14990.74,65.98,73.12
6/25/2024,8:00:00 AM,90.68,16308.90,61.33,71.83
6/25/2024,7:00:00 AM,90.54,17149.72,61.33,72.53
6/25/2024,6:00:00 AM,90.66,14875.77,62.03,73.14
6/25/2024,5:00:00 AM,90.69,13825.08,63.58,73.14
6/25/2024,4:00:00 AM,90.72,13367.87,64.49,73.28
6/25/2024,3:00:00 AM,90.73,13422.51,66.43,73.23
6/25/2024,2:00:00 AM,90.68,13972.18,68.23,73.14
6/25/2024,1:00:00 AM,90.68,14163.06,70.76,72.96
6/25/2024,12:00:00 AM,90.64,14900.13,71.62,72.78
6/24/2024,11:00:00 PM,90.74,12743.45,73.96,72.41
6/24/2024,10:00:00 PM,90.69,13472.83,74.08,70.98
6/24/2024,9:00:00 PM,90.71,12809.13,76.78,70.58
6/24/2024,8:00:00 PM,90.73,12211.42,81.10,70.04
6/24/2024,7:00:00 PM,90.76,12018.11,82.68,70.18
6/24/2024,6:00:00 PM,90.77,12173.42,83.65,70.19
6/24/2024,5:00:00 PM,90.77,12654.28,84.00,70.21
6/24/2024,4:00:00 PM,90.72,13016.85,83.79,70.21
6/24/2024,3:00:00 PM,90.71,12255.33,84.58,69.93
6/24/2024,2:00:00 PM,90.84,11919.35,88.64,69.68
6/24/2024,1:00:00 PM,90.78,12354.74,88.79,69.87
6/24/2024,12:00:00 PM,90.81,12308.31,86.33,70.49
6/24/2024,11:00:00 AM,90.76,13349.67,83.78,71.48
6/24/2024,10:00:00 AM,90.75,14023.98,80.19,72.13
6/24/2024,9:00:00 AM,90.73,14122.89,69.78,72.64
6/24/2024,8:00:00 AM,90.68,15163.35,63.87,72.93
6/24/2024,7:00:00 AM,90.64,16429.41,63.09,72.49
6/24/2024,6:00:00 AM,90.65,15157.00,63.82,72.92
6/24/2024,5:00:00 AM,90.71,13677.37,64.67,73.05
6/24/2024,4:00:00 AM,90.73,12957.22,66.45,73.44
6/24/2024,3:00:00 AM,90.70,13830.74,67.34,73.45
6/24/2024,2:00:00 AM,90.69,14145.42,68.81,73.51
6/24/2024,1:00:00 AM,90.63,15711.76,71.25,73.04
6/24/2024,12:00:00 AM,90.74,12852.22,73.57,72.91
6/23/2024,11:00:00 PM,90.73,12546.30,75.74,72.61
6/23/2024,10:00:00 PM,90.69,12863.94,74.54,71.43
6/23/2024,9:00:00 PM,90.76,12356.67,74.58,70.85
6/23/2024,8:00:00 PM,90.74,12247.04,75.62,71.18
6/23/2024,7:00:00 PM,90.77,12006.28,78.56,71.78
6/23/2024,6:00:00 PM,90.71,11990.63,82.98,71.95
6/23/2024,5:00:00 PM,90.81,11741.63,84.00,72.00
6/23/2024,4:00:00 PM,90.80,11754.97,84.46,71.54
6/23/2024,3:00:00 PM,90.81,11955.97,86.00,71.97
6/23/2024,2:00:00 PM,90.77,11393.95,89.89,72.32
6/23/2024,1:00:00 PM,90.83,11949.02,90.78,72.74
6/23/2024,12:00:00 PM,90.81,12170.64,89.19,72.92
6/23/2024,11:00:00 AM,90.81,11816.06,86.22,72.71
6/23/2024,10:00:00 AM,90.79,12229.29,83.42,73.25
6/23/2024,9:00:00 AM,90.80,12637.56,70.77,73.92
6/23/2024,8:00:00 AM,90.77,13440.08,63.87,74.17
6/23/2024,7:00:00 AM,90.70,14854.52,63.04,73.78
6/23/2024,6:00:00 AM,90.72,14294.25,63.38,73.42
6/23/2024,5:00:00 AM,90.72,14273.02,63.66,73.73
6/23/2024,4:00:00 AM,90.73,13305.82,63.47,73.83
6/23/2024,3:00:00 AM,90.76,13359.12,64.48,73.88
6/23/2024,2:00:00 AM,90.71,14199.03,65.59,73.69
6/23/2024,1:00:00 AM,90.71,14387.72,65.77,73.15
6/23/2024,12:00:00 AM,90.72,13950.06,69.50,72.96
6/22/2024,11:00:00 PM,90.74,13911.88,72.93,72.85
6/22/2024,10:00:00 PM,90.74,13492.10,72.84,72.00
6/22/2024,9:00:00 PM,90.78,12979.42,73.83,71.43
6/22/2024,8:00:00 PM,90.83,12540.64,76.88,71.71
6/22/2024,7:00:00 PM,90.83,12492.90,78.96,72.07
6/22/2024,6:00:00 PM,90.81,12631.83,79.00,71.00
6/22/2024,5:00:00 PM,90.88,11703.47,79.48,71.44
6/22/2024,4:00:00 PM,90.85,11967.83,80.00,71.51
6/22/2024,3:00:00 PM,90.86,11891.60,80.98,72.00
6/22/2024,2:00:00 PM,90.86,12682.88,84.52,72.32
6/22/2024,1:00:00 PM,90.80,13372.47,83.85,72.11
6/22/2024,12:00:00 PM,90.81,13758.19,79.99,72.69
6/22/2024,11:00:00 AM,90.78,14635.78,73.86,73.06
6/22/2024,10:00:00 AM,90.77,14489.33,71.38,73.73
6/22/2024,9:00:00 AM,90.80,14108.53,65.09,73.88
6/22/2024,8:00:00 AM,90.74,15618.63,58.05,74.35
6/22/2024,7:00:00 AM,90.68,17040.64,57.00,73.75
6/22/2024,6:00:00 AM,90.74,15423.93,57.86,74.11
6/22/2024,5:00:00 AM,90.73,15120.07,58.00,73.58
6/22/2024,4:00:00 AM,90.77,14448.69,58.95,73.57
6/22/2024,3:00:00 AM,90.75,15014.86,60.06,73.28
6/22/2024,2:00:00 AM,90.73,15116.47,61.46,73.09
6/22/2024,1:00:00 AM,90.78,14467.82,62.78,72.22
6/22/2024,12:00:00 AM,90.78,14237.94,64.94,72.43
6/21/2024,11:00:00 PM,90.77,14891.60,66.27,72.27
6/21/2024,10:00:00 PM,90.75,15200.63,67.65,72.08
6/21/2024,9:00:00 PM,90.79,14111.56,69.78,71.91
6/21/2024,8:00:00 PM,90.84,14901.17,70.22,71.55
6/21/2024,7:00:00 PM,90.68,15890.59,71.07,71.45
6/21/2024,6:00:00 PM,90.83,13198.59,77.13,70.66
6/21/2024,5:00:00 PM,90.85,12940.67,77.38,70.43
6/21/2024,4:00:00 PM,90.84,12780.94,78.42,70.51
6/21/2024,3:00:00 PM,90.84,13411.33,78.74,70.33
6/21/2024,2:00:00 PM,90.80,14327.78,81.07,69.95
6/21/2024,1:00:00 PM,90.84,13033.40,80.63,70.19
6/21/2024,12:00:00 PM,90.83,13452.11,77.01,69.79
6/21/2024,11:00:00 AM,90.80,14581.12,73.39,69.75
6/21/2024,10:00:00 AM,90.79,15185.33,68.10,70.22
6/21/2024,9:00:00 AM,90.73,17035.63,61.82,70.52
6/21/2024,8:00:00 AM,90.48,17549.39,60.63,70.03
6/21/2024,7:00:00 AM,90.67,17858.19,58.93,70.24
6/21/2024,6:00:00 AM,90.75,15494.94,60.70,70.63
6/21/2024,5:00:00 AM,90.78,14561.69,61.00,70.68
6/21/2024,4:00:00 AM,90.83,13317.24,60.49,70.83
6/21/2024,3:00:00 AM,90.82,13560.45,60.49,71.07
6/21/2024,2:00:00 AM,90.83,13701.27,60.87,71.10
6/21/2024,1:00:00 AM,90.84,13116.87,61.71,71.09
6/21/2024,12:00:00 AM,90.82,14618.58,65.30,71.00
6/20/2024,11:00:00 PM,90.81,15484.47,67.95,71.18
6/20/2024,10:00:00 PM,90.70,16638.38,67.54,71.55
6/20/2024,9:00:00 PM,90.84,13777.46,70.20,71.37
6/20/2024,8:00:00 PM,90.88,12873.90,73.13,69.88
6/20/2024,7:00:00 PM,90.89,12245.37,74.00,69.27
6/20/2024,6:00:00 PM,90.91,12589.63,74.00,69.77
6/20/2024,5:00:00 PM,90.89,12969.22,74.00,70.65
6/20/2024,4:00:00 PM,90.89,13181.74,73.92,70.63
6/20/2024,3:00:00 PM,90.88,13735.82,73.00,71.13
6/20/2024,2:00:00 PM,90.83,14711.72,73.96,70.94
6/20/2024,1:00:00 PM,90.81,15077.69,75.16,70.82
6/20/2024,12:00:00 PM,90.78,15862.88,71.33,70.93
6/20/2024,11:00:00 AM,89.80,15580.44,69.03,70.11
6/20/2024,10:00:00 AM,91.04,14869.73,66.88,71.37
6/20/2024,9:00:00 AM,97.26,16779.00,58.97,76.80
6/20/2024,8:00:00 AM,94.31,20935.61,53.94,73.48
6/20/2024,7:00:00 AM,83.97,21509.36,53.27,64.08
6/20/2024,6:00:00 AM,90.60,18519.47,54.00,71.29
6/20/2024,5:00:00 AM,90.74,17025.98,55.62,71.31
6/20/2024,4:00:00 AM,90.81,15321.35,56.00,71.47
6/20/2024,3:00:00 AM,90.81,15838.79,56.00,72.03
6/20/2024,2:00:00 AM,90.79,15545.55,56.00,71.73
6/20/2024,1:00:00 AM,90.86,14517.60,57.48,71.38
6/20/2024,12:00:00 AM,90.85,14571.35,61.10,71.39
6/19/2024,11:00:00 PM,90.87,14217.38,63.16,71.12
6/19/2024,10:00:00 PM,90.83,15835.92,64.00,71.25
6/19/2024,9:00:00 PM,90.86,15389.55,65.39,71.53
6/19/2024,8:00:00 PM,90.89,14061.77,67.00,71.98
6/19/2024,7:00:00 PM,90.88,14493.86,67.15,72.40
6/19/2024,6:00:00 PM,90.87,14612.65,68.13,72.36
6/19/2024,5:00:00 PM,90.88,14833.77,68.40,71.25
6/19/2024,4:00:00 PM,90.83,16470.59,66.43,70.49
6/19/2024,3:00:00 PM,90.83,16165.30,65.44,72.11
6/19/2024,2:00:00 PM,90.79,16952.05,66.98,72.42
6/19/2024,1:00:00 PM,94.48,16223.25,65.53,75.98
6/19/2024,12:00:00 PM,96.06,17563.55,61.35,77.30
6/19/2024,11:00:00 AM,96.61,19712.27,55.76,77.87
6/19/2024,10:00:00 AM,93.30,21626.65,53.49,74.82
6/19/2024,9:00:00 AM,90.43,23855.90,48.87,71.49
6/19/2024,8:00:00 AM,90.37,26000.08,44.00,71.15
6/19/2024,7:00:00 AM,90.14,28238.67,44.00,70.83
6/19/2024,6:00:00 AM,83.33,26474.51,43.57,63.88
6/19/2024,5:00:00 AM,85.83,22602.26,44.00,66.92
6/19/2024,4:00:00 AM,85.58,19417.39,44.00,67.44
6/19/2024,3:00:00 AM,86.85,19613.48,44.31,69.22
6/19/2024,2:00:00 AM,88.24,19162.79,45.00,70.30
6/19/2024,1:00:00 AM,90.16,18781.15,44.67,71.55
6/19/2024,12:00:00 AM,86.91,18959.33,48.94,68.03
6/18/2024,11:00:00 PM,86.07,19430.72,51.18,66.92
6/18/2024,10:00:00 PM,86.94,19477.27,54.34,68.36
6/18/2024,9:00:00 PM,90.76,16584.39,56.56,72.54
6/18/2024,8:00:00 PM,90.77,16934.58,57.52,72.78
6/18/2024,7:00:00 PM,90.88,17387.27,58.10,73.42
6/18/2024,6:00:00 PM,89.96,18232.00,58.37,72.68
6/18/2024,5:00:00 PM,93.29,17010.97,57.08,75.50
6/18/2024,4:00:00 PM,95.26,20094.78,56.57,75.89
6/18/2024,3:00:00 PM,81.20,22496.90,56.88,61.44
6/18/2024,2:00:00 PM,86.07,20814.31,58.45,67.36
6/18/2024,1:00:00 PM,79.63,23897.02,57.70,60.78
6/18/2024,12:00:00 PM,78.61,22015.42,57.37,60.43
6/18/2024,11:00:00 AM,88.08,20506.98,55.08,70.59
6/18/2024,10:00:00 AM,91.28,23355.81,53.59,73.35
6/18/2024,9:00:00 AM,91.47,23424.29,46.82,73.21
6/18/2024,8:00:00 AM,90.38,28269.83,38.46,71.93
6/18/2024,7:00:00 AM,89.87,32147.17,37.13,71.43
6/18/2024,6:00:00 AM,90.18,28210.78,38.31,72.25
6/18/2024,5:00:00 AM,90.17,25569.28,39.98,72.09
6/18/2024,4:00:00 AM,91.33,23012.78,41.12,73.22
6/18/2024,3:00:00 AM,88.49,23212.63,42.00,69.20
6/18/2024,2:00:00 AM,88.48,20196.42,42.00,69.79
6/18/2024,1:00:00 AM,92.38,21627.45,42.00,73.29
6/18/2024,12:00:00 AM,83.61,22377.34,43.14,64.60
6/17/2024,11:00:00 PM,93.02,21015.92,44.00,73.86
6/17/2024,10:00:00 PM,89.87,25050.67,44.97,70.37
6/17/2024,9:00:00 PM,85.59,22121.82,45.81,66.78
6/17/2024,8:00:00 PM,92.67,20726.41,43.41,75.00
6/17/2024,7:00:00 PM,90.20,25792.51,45.01,72.42
6/17/2024,6:00:00 PM,92.84,22613.32,49.45,74.57
6/17/2024,5:00:00 PM,90.59,22980.24,52.16,71.98
6/17/2024,4:00:00 PM,86.42,23419.56,56.51,67.34
6/17/2024,3:00:00 PM,85.42,19916.36,60.28,66.88
6/17/2024,2:00:00 PM,90.62,17302.08,67.31,72.25
6/17/2024,1:00:00 PM,90.67,16306.65,69.24,72.06
6/17/2024,12:00:00 PM,90.69,16166.88,68.43,71.72
6/17/2024,11:00:00 AM,90.87,16183.28,65.89,72.00
6/17/2024,10:00:00 AM,90.04,18233.01,62.78,70.68
6/17/2024,9:00:00 AM,90.84,16872.49,60.04,70.96
6/17/2024,8:00:00 AM,84.52,20209.63,53.63,64.75
6/17/2024,7:00:00 AM,86.99,19544.96,52.97,67.97
6/17/2024,6:00:00 AM,90.59,17756.71,53.89,71.77
6/17/2024,5:00:00 AM,90.63,16160.72,54.82,71.83
6/17/2024,4:00:00 AM,90.67,15496.92,56.00,71.84
6/17/2024,3:00:00 AM,90.69,15187.52,56.00,71.82
6/17/2024,2:00:00 AM,90.68,14962.11,56.66,71.88
6/17/2024,1:00:00 AM,90.70,14368.35,57.80,71.85
6/17/2024,12:00:00 AM,90.73,13853.39,61.20,71.69
6/16/2024,11:00:00 PM,90.71,13781.18,64.06,71.38
6/16/2024,10:00:00 PM,90.74,13498.47,65.77,71.61
6/16/2024,9:00:00 PM,90.70,14107.49,67.19,70.79
6/16/2024,8:00:00 PM,90.76,13604.82,68.00,71.24
6/16/2024,7:00:00 PM,90.75,13758.06,68.00,71.19
6/16/2024,6:00:00 PM,90.74,13788.30,68.00,71.64
6/16/2024,5:00:00 PM,90.75,13041.61,67.94,71.92
6/16/2024,4:00:00 PM,90.73,13465.29,67.00,71.91
6/16/2024,3:00:00 PM,90.73,14022.83,67.51,71.92
6/16/2024,2:00:00 PM,90.73,14132.93,68.78,72.16
6/16/2024,1:00:00 PM,90.71,14547.48,69.66,72.23
6/16/2024,12:00:00 PM,90.70,14505.21,68.79,72.45
6/16/2024,11:00:00 AM,90.69,14970.30,66.95,72.31
6/16/2024,10:00:00 AM,90.68,14912.53,66.62,71.73
6/16/2024,9:00:00 AM,90.68,15026.92,59.36,71.48
6/16/2024,8:00:00 AM,90.66,15798.38,55.04,71.72
6/16/2024,7:00:00 AM,90.61,16611.59,54.23,71.89
6/16/2024,6:00:00 AM,90.66,15154.81,55.00,71.68
6/16/2024,5:00:00 AM,90.66,15084.58,55.00,71.23
6/16/2024,4:00:00 AM,90.68,14610.63,55.57,71.44
6/16/2024,3:00:00 AM,90.66,14859.08,56.60,71.42
6/16/2024,2:00:00 AM,90.65,15023.46,57.57,71.19
6/16/2024,1:00:00 AM,90.65,15398.51,59.75,71.32
6/16/2024,12:00:00 AM,90.67,14786.32,61.27,71.48
6/15/2024,11:00:00 PM,90.66,15671.67,64.25,71.50
6/15/2024,10:00:00 PM,90.69,14521.94,66.47,71.58
6/15/2024,9:00:00 PM,90.64,15551.55,68.99,71.16
6/15/2024,8:00:00 PM,90.72,12780.78,72.84,70.88
6/15/2024,7:00:00 PM,90.75,12422.54,75.00,70.57
6/15/2024,6:00:00 PM,90.76,12715.03,75.41,70.68
6/15/2024,5:00:00 PM,90.74,12885.67,76.00,71.10
6/15/2024,4:00:00 PM,90.73,12616.35,76.24,71.16
6/15/2024,3:00:00 PM,90.76,12507.84,77.98,71.18
6/15/2024,2:00:00 PM,90.74,12685.46,83.44,71.30
6/15/2024,1:00:00 PM,90.78,12839.21,85.00,71.63
6/15/2024,12:00:00 PM,90.73,13555.72,84.52,71.20
6/15/2024,11:00:00 AM,90.73,13476.71,82.91,71.50
6/15/2024,10:00:00 AM,90.71,13689.52,72.82,71.84
6/15/2024,9:00:00 AM,90.72,13998.32,64.88,71.72
6/15/2024,8:00:00 AM,90.73,14185.16,64.00,71.61
6/15/2024,7:00:00 AM,90.67,15225.47,63.21,71.76
6/15/2024,6:00:00 AM,90.68,14257.97,62.49,71.93
6/15/2024,5:00:00 AM,90.69,13488.33,63.47,71.88
6/15/2024,4:00:00 AM,90.74,13124.15,64.00,71.93
6/15/2024,3:00:00 AM,90.71,13316.65,64.00,71.94
6/15/2024,2:00:00 AM,90.73,13994.78,64.17,71.88
6/15/2024,1:00:00 AM,90.66,14913.15,64.18,71.81
6/15/2024,12:00:00 AM,90.69,14381.21,69.66,71.38
6/14/2024,11:00:00 PM,90.69,14077.28,72.70,70.89
6/14/2024,10:00:00 PM,90.68,14412.48,73.38,70.62
6/14/2024,9:00:00 PM,90.74,12585.95,75.99,70.33
6/14/2024,8:00:00 PM,90.77,12529.26,79.37,70.74
6/14/2024,7:00:00 PM,90.73,12894.33,80.38,70.69
6/14/2024,6:00:00 PM,90.75,12829.91,81.00,70.65
6/14/2024,5:00:00 PM,90.73,12888.67,80.83,71.31
6/14/2024,4:00:00 PM,90.75,12548.03,80.73,70.51
6/14/2024,3:00:00 PM,90.77,13080.24,79.74,70.13
6/14/2024,2:00:00 PM,90.72,14024.21,n/a                  ,69.36
6/14/2024,1:00:00 PM,90.70,13761.82,n/a                  ,69.82
6/14/2024,12:00:00 PM,90.73,13327.71,87.63,70.62
6/14/2024,11:00:00 AM,90.77,13023.92,86.43,70.65
6/14/2024,10:00:00 AM,90.74,13589.02,84.75,70.35
6/14/2024,9:00:00 AM,90.68,14942.47,71.68,71.21
6/14/2024,8:00:00 AM,90.65,16029.44,65.01,70.64
6/14/2024,7:00:00 AM,90.63,16483.41,64.31,70.43
6/14/2024,6:00:00 AM,90.66,14870.79,65.36,71.06
6/14/2024,5:00:00 AM,90.68,13746.01,66.58,71.57
6/14/2024,4:00:00 AM,90.71,13235.99,66.76,71.68
6/14/2024,3:00:00 AM,90.72,13269.65,68.00,71.49
6/14/2024,2:00:00 AM,90.70,13782.36,68.71,71.61
6/14/2024,1:00:00 AM,90.69,14155.74,69.63,71.24
6/14/2024,12:00:00 AM,90.67,14592.53,71.23,71.02
6/13/2024,11:00:00 PM,90.67,13920.78,74.18,70.97
6/13/2024,10:00:00 PM,90.68,13852.15,75.63,70.47
6/13/2024,9:00:00 PM,90.70,13291.65,74.88,70.85
6/13/2024,8:00:00 PM,90.75,12403.38,78.33,70.73
6/13/2024,7:00:00 PM,90.75,12330.30,79.84,70.68
6/13/2024,6:00:00 PM,90.73,12975.32,81.00,71.61
6/13/2024,5:00:00 PM,90.73,12846.60,81.00,72.03
6/13/2024,4:00:00 PM,90.70,13261.01,80.73,71.47
6/13/2024,3:00:00 PM,90.76,12852.06,81.17,71.78
6/13/2024,2:00:00 PM,90.75,13165.33,83.68,71.98
6/13/2024,1:00:00 PM,90.71,13704.76,83.97,71.78
6/13/2024,12:00:00 PM,90.72,14121.19,81.13,71.89
6/13/2024,11:00:00 AM,90.70,14799.85,76.38,71.93
6/13/2024,10:00:00 AM,90.67,15127.48,72.28,72.04
6/13/2024,9:00:00 AM,90.63,16297.49,67.64,72.31
6/13/2024,8:00:00 AM,90.63,16175.28,63.51,72.45
6/13/2024,7:00:00 AM,90.63,16144.22,63.95,72.57
6/13/2024,6:00:00 AM,90.71,13893.99,64.37,73.15
6/13/2024,5:00:00 AM,90.68,14646.49,63.00,73.09
6/13/2024,4:00:00 AM,90.66,14702.03,62.50,73.06
6/13/2024,3:00:00 AM,90.71,13541.20,63.02,72.97
6/13/2024,2:00:00 AM,90.73,13202.18,65.28,72.83
6/13/2024,1:00:00 AM,90.71,13226.73,64.80,72.85
6/13/2024,12:00:00 AM,90.69,13986.45,69.15,72.48
6/12/2024,11:00:00 PM,90.67,14637.28,72.20,72.02
6/12/2024,10:00:00 PM,90.68,14179.07,75.13,71.05
6/12/2024,9:00:00 PM,90.68,13337.00,75.78,70.59
6/12/2024,8:00:00 PM,90.69,12440.48,79.36,70.85
6/12/2024,7:00:00 PM,90.77,12276.56,81.00,70.98
6/12/2024,6:00:00 PM,90.71,12939.13,81.00,71.07
6/12/2024,5:00:00 PM,90.75,12915.60,n/a                  ,n/a                           
6/12/2024,4:00:00 PM,90.78,13008.71,n/a                  ,n/a                           
6/12/2024,3:00:00 PM,90.73,13824.21,81.00,71.38
6/12/2024,2:00:00 PM,90.74,13949.17,84.04,70.96
6/12/2024,1:00:00 PM,90.72,14306.31,83.92,70.40
6/12/2024,12:00:00 PM,90.72,14690.68,81.51,71.15
6/12/2024,11:00:00 AM,90.67,15422.73,78.46,71.06
6/12/2024,10:00:00 AM,90.68,15335.83,74.01,70.75
6/12/2024,9:00:00 AM,90.83,16122.72,65.21,71.38
6/12/2024,8:00:00 AM,87.72,19465.85,58.91,68.36
6/12/2024,7:00:00 AM,89.00,19235.60,n/a                  ,n/a                           
6/12/2024,6:00:00 AM,90.59,16668.03,n/a                  ,n/a                           
6/12/2024,5:00:00 AM,90.64,15431.65,n/a                  ,n/a                           
6/12/2024,4:00:00 AM,90.67,14671.60,n/a                  ,n/a                           
6/12/2024,3:00:00 AM,90.67,14552.60,n/a                  ,n/a                           
6/12/2024,2:00:00 AM,90.66,14805.52,n/a                  ,n/a                           
6/12/2024,1:00:00 AM,90.71,13846.27,n/a                  ,n/a                           
6/12/2024,12:00:00 AM,90.67,14706.74,n/a                  ,n/a                           
6/11/2024,11:00:00 PM,90.69,14953.74,n/a                  ,n/a                           
6/11/2024,10:00:00 PM,90.82,16369.17,n/a                  ,n/a                           
6/11/2024,9:00:00 PM,90.69,13980.58,n/a                  ,n/a                           
6/11/2024,8:00:00 PM,90.78,12967.53,n/a                  ,n/a                           
6/11/2024,7:00:00 PM,90.75,13059.58,n/a                  ,n/a                           
6/11/2024,6:00:00 PM,90.78,12671.58,n/a                  ,n/a                           
6/11/2024,5:00:00 PM,90.75,12888.78,n/a                  ,n/a                           
6/11/2024,4:00:00 PM,90.76,12880.69,n/a                  ,n/a                           
6/11/2024,3:00:00 PM,90.75,13763.26,76.78,70.37
6/11/2024,2:00:00 PM,90.70,14970.87,81.02,70.02
6/11/2024,1:00:00 PM,90.70,14831.32,81.28,70.72
6/11/2024,12:00:00 PM,90.65,15078.06,78.66,71.57
6/11/2024,11:00:00 AM,90.59,15977.05,75.04,71.74
6/11/2024,10:00:00 AM,90.75,16582.85,69.43,71.81
6/11/2024,9:00:00 AM,89.83,19207.61,59.83,69.33
6/11/2024,8:00:00 AM,81.99,24350.14,53.54,60.69
6/11/2024,7:00:00 AM,81.84,21462.59,52.00,61.86
6/11/2024,6:00:00 AM,90.07,18433.67,53.08,70.68
6/11/2024,5:00:00 AM,90.61,16714.63,54.87,71.36
6/11/2024,4:00:00 AM,90.63,15551.26,55.40,71.14
6/11/2024,3:00:00 AM,90.66,14883.88,56.98,71.08
6/11/2024,2:00:00 AM,90.66,14491.47,58.70,71.15
6/11/2024,1:00:00 AM,90.65,15313.98,60.66,70.96
6/11/2024,12:00:00 AM,90.65,15372.47,63.65,70.85
6/10/2024,11:00:00 PM,90.66,15586.90,66.49,70.62
6/10/2024,10:00:00 PM,90.63,16257.92,69.85,70.47
6/10/2024,9:00:00 PM,90.71,14024.42,71.70,71.05
6/10/2024,8:00:00 PM,90.70,13532.83,73.00,70.78
6/10/2024,7:00:00 PM,90.76,12766.33,73.00,70.95
6/10/2024,6:00:00 PM,90.73,13068.51,73.40,70.85
6/10/2024,5:00:00 PM,90.70,13683.67,73.35,70.59
6/10/2024,4:00:00 PM,90.74,13086.22,73.23,70.76
6/10/2024,3:00:00 PM,90.71,13720.94,74.32,70.33
6/10/2024,2:00:00 PM,90.69,14852.45,78.33,70.60
6/10/2024,1:00:00 PM,90.64,15698.94,79.65,70.77
6/10/2024,12:00:00 PM,90.66,15139.24,74.46,71.08
6/10/2024,11:00:00 AM,90.67,15380.64,72.10,71.54
6/10/2024,10:00:00 AM,90.62,15951.38,71.02,71.47
6/10/2024,9:00:00 AM,90.66,15434.49,63.24,71.15
6/10/2024,8:00:00 AM,90.62,16902.14,58.83,71.11
6/10/2024,7:00:00 AM,90.55,18284.63,57.00,70.13
6/10/2024,6:00:00 AM,90.61,16540.65,56.69,70.77
6/10/2024,5:00:00 AM,90.64,14875.58,59.50,71.33
6/10/2024,4:00:00 AM,90.67,14432.66,60.00,71.23
6/10/2024,3:00:00 AM,90.67,13582.90,61.42,71.39
6/10/2024,2:00:00 AM,90.73,12920.40,62.00,71.47
6/10/2024,1:00:00 AM,90.69,12921.79,62.00,71.30
6/10/2024,12:00:00 AM,90.74,12908.99,62.00,71.14
6/9/2024,11:00:00 PM,90.70,13817.01,62.78,70.99
6/9/2024,10:00:00 PM,90.66,16243.50,62.34,70.73
6/9/2024,9:00:00 PM,90.59,14802.81,71.28,70.08
6/9/2024,8:00:00 PM,90.73,12137.85,72.85,69.18
6/9/2024,7:00:00 PM,90.70,12221.08,75.58,69.61
6/9/2024,6:00:00 PM,90.75,11711.00,78.33,70.14
6/9/2024,5:00:00 PM,90.76,12432.95,77.73,70.58
6/9/2024,4:00:00 PM,90.71,12133.53,76.44,70.79
6/9/2024,3:00:00 PM,90.77,11645.56,76.73,70.78
6/9/2024,2:00:00 PM,90.78,12165.35,77.36,71.00
6/9/2024,1:00:00 PM,90.70,13183.94,72.49,71.03
6/9/2024,12:00:00 PM,90.71,13599.97,68.42,71.06
6/9/2024,11:00:00 AM,90.69,13687.52,65.97,71.33
6/9/2024,10:00:00 AM,90.70,13524.57,64.68,71.66
6/9/2024,9:00:00 AM,90.70,13859.38,62.23,71.82
6/9/2024,8:00:00 AM,90.66,14738.26,61.33,71.85
6/9/2024,7:00:00 AM,90.66,14416.40,60.48,71.89
6/9/2024,6:00:00 AM,90.66,13950.17,60.42,71.90
6/9/2024,5:00:00 AM,90.69,13648.36,60.63,71.88
6/9/2024,4:00:00 AM,90.69,14244.09,61.00,71.33
6/9/2024,3:00:00 AM,90.62,15758.58,61.39,70.72
6/9/2024,2:00:00 AM,90.66,14390.82,62.42,70.52
6/9/2024,1:00:00 AM,90.69,13494.86,62.73,70.73
6/9/2024,12:00:00 AM,90.70,13493.73,66.68,70.83
6/8/2024,11:00:00 PM,90.69,13681.06,69.28,70.81
6/8/2024,10:00:00 PM,90.69,13507.04,71.48,70.63
6/8/2024,9:00:00 PM,90.71,13170.22,73.36,70.40
6/8/2024,8:00:00 PM,90.68,13464.15,73.60,69.55
6/8/2024,7:00:00 PM,90.73,12982.14,75.00,69.62
6/8/2024,6:00:00 PM,90.71,12460.58,76.16,69.53
6/8/2024,5:00:00 PM,90.74,11776.02,77.00,69.43
6/8/2024,4:00:00 PM,90.76,11870.37,77.00,69.95
6/8/2024,3:00:00 PM,90.73,12555.79,78.67,70.45
6/8/2024,2:00:00 PM,90.76,12136.23,83.18,70.73
6/8/2024,1:00:00 PM,90.71,12661.35,83.70,70.78
6/8/2024,12:00:00 PM,90.72,13614.20,82.36,71.57
6/8/2024,11:00:00 AM,90.69,13797.47,80.69,72.07
6/8/2024,10:00:00 AM,90.70,13933.73,75.77,72.42
6/8/2024,9:00:00 AM,90.67,14362.71,66.28,72.58
6/8/2024,8:00:00 AM,90.63,15768.50,60.12,72.67
